0,0.225586,0.385956,0.354430,
1,0.250898,0.513040,0.281481,
2,0.225431,0.573628,0.324219,
3,0.206406,0.326134,0.589404,
4,0.276533,0.466535,0.325758,
5,0.237999,0.429225,0.343629,
6,0.254021,0.481275,0.416290,
7,0.277844,0.470416,0.277978,
8,0.321224,0.463899,0.165017,
9,0.275862,0.434636,0.242857,
10,0.311115,0.483433,0.328302,
11,0.269551,0.338665,0.362832,
12,0.163749,0.467348,0.328283,
13,0.303571,0.509049,0.478788,
14,0.135553,0.364390,0.292887,
15,0.259792,0.292257,0.172775,
16,0.345898,0.397606,0.420213,
18,0.287612,0.326340,0.735294,
19,0.259082,0.379299,0.418301,
20,0.312229,0.331645,0.214286,
21,0.188811,0.409426,0.188000,
22,0.261176,0.558485,0.602410,
23,0.233263,0.465884,0.349727,
24,0.164399,0.390498,0.274194,
25,0.289614,0.448659,0.380952,
26,0.312069,0.398311,0.348178,
27,0.339070,0.490764,0.552326,
28,0.322212,0.303537,0.210762,
29,0.334810,0.441794,0.263889,
30,0.388622,0.284112,0.200873,
31,0.315624,0.399043,0.344322,
32,0.314815,0.390371,0.345725,
33,0.335385,0.468870,0.269103,
34,0.259792,0.308417,0.354037,
36,0.243959,0.452964,0.278195,
37,0.284099,0.454121,0.340502,
38,0.290810,0.395249,0.364372,
39,0.233263,0.336541,0.390805,
40,0.351587,0.500433,0.260586,
41,0.275862,0.425500,0.270548,
42,0.258467,0.434166,0.300353,
43,0.270459,0.431967,0.387500,
44,0.187698,0.452786,0.324219,
45,0.237265,0.398670,0.331839,
46,0.323217,0.460267,0.392241,
47,0.333148,0.473005,0.287823,
48,0.327392,0.572844,0.313380,
49,0.306292,0.541452,0.303448,
50,0.344623,0.605373,0.146067,
51,0.381108,0.523880,0.080692,
52,0.340948,0.638767,0.127168,
54,0.310345,0.433510,0.252560,
55,0.307256,0.432672,0.244068,
56,0.196491,0.520679,0.191275,
57,0.258934,0.440591,0.292517,
58,0.259863,0.413515,0.268041,
59,0.270398,0.372104,0.331522,
60,0.284988,0.501924,0.254480,
61,0.294956,0.430221,0.253378,
62,0.259540,0.447741,0.286689,
63,0.234293,0.488600,0.302083,
64,0.288248,0.460073,0.666667,
65,0.216689,0.443555,0.630303,
66,0.243685,0.486006,0.582353,
67,0.263897,0.386898,0.315126,
68,0.183129,0.375691,0.515337,
69,0.202310,0.541745,0.450000,
70,0.232817,0.455251,0.254753,
17,0.250000,0.368093,0.411215,
35,0.259533,0.483433,0.415020,
53,0.305477,0.508420,0.190323,
71,0.201268,0.460907,0.198502,
89,0.258316,0.417640,0.307359,
107,0.293480,0.382604,3.542857,
125,0.276533,0.388819,0.409302,
143,0.284662,0.463835,0.446009,
161,0.286826,0.556944,0.245763,
179,0.248759,0.585206,0.051118,
197,0.293103,0.408518,0.415385,
215,0.285532,0.421751,0.377682,
233,0.270066,0.408345,0.304688,
251,0.223144,0.437295,0.341991,
269,0.195538,0.420386,0.298387,
287,0.240285,0.351876,0.228448,
72,0.252082,0.416863,0.234201,
73,0.300756,0.431521,0.205674,
74,0.311515,0.423072,0.215753,
75,0.229171,0.469031,0.351562,
76,0.276533,0.550649,0.252830,
77,0.270459,0.484875,0.266667,
78,0.328193,0.469281,0.338403,
79,0.245904,0.453435,0.341564,
80,0.263465,0.411099,0.320675,
81,0.220761,0.416497,0.296296,
82,0.243252,0.431521,0.386266,
83,0.221609,0.393919,0.398104,
84,0.242536,0.416282,0.471111,
85,0.217307,0.476158,0.400000,
86,0.242536,0.498290,0.420354,
87,0.268798,0.435522,0.492891,
88,0.201942,0.400153,0.380952,
90,0.202310,0.354770,0.331858,
91,0.262689,0.406619,0.495327,
92,0.146804,0.342941,0.542289,
93,0.246848,0.416863,0.427907,
94,0.293884,0.452220,0.423423,
95,0.276533,0.389163,0.394737,
96,0.184302,0.354450,0.341991,
97,0.259534,0.367402,0.282609,
98,0.294145,0.413458,0.341772,
99,0.259534,0.453435,0.360656,
100,0.243252,0.370894,0.438424,
101,0.256460,0.371391,13.125000,
102,0.291503,0.434564,1.212963,
103,0.311300,0.439282,0.668571,
104,0.285136,0.405778,0.575758,
105,0.274944,0.358202,0.593458,
106,0.291503,0.363367,0.495238,
108,0.393808,0.554700,0.184685,
109,0.346518,0.529028,0.102564,
110,0.374394,0.420375,0.252941,
111,0.271163,0.378145,1.048193,
113,0.200980,0.428095,0.505102,
114,0.200980,0.441776,0.408511,
115,0.208011,0.400303,0.304721,
116,0.204390,0.468609,0.461883,
117,0.242536,0.421852,0.417391,
118,0.208637,0.442417,0.568627,
119,0.115857,0.360648,0.382883,
120,0.261614,0.364150,0.602041,
121,0.283878,0.374447,0.709877,
122,0.283878,0.390988,0.545872,
123,0.294432,0.370969,0.423581,
124,0.260301,0.420471,0.378486,
126,0.261817,0.440692,0.519608,
127,0.195111,0.452290,0.691011,
128,0.196780,0.415595,0.581152,
129,0.218143,0.397184,0.719298,
132,0.251663,0.389487,0.635838,
133,0.276533,0.334085,0.427948,
134,0.242536,0.435642,0.471366,
135,0.225133,0.529741,0.287500,
139,0.268147,0.373557,0.420091,
140,0.268625,0.347579,0.440594,
141,0.263465,0.330005,0.415525,
142,0.259534,0.435097,0.435407,
144,0.268147,0.391953,0.832258,
147,0.276935,0.418249,0.448598,
148,0.278009,0.520080,0.293893,
149,0.283085,0.527002,0.300000,
150,0.191766,0.346933,0.421801,
151,0.279688,0.367892,0.397436,
152,0.286097,0.410920,0.369048,
153,0.313955,0.393672,0.261905,
154,0.260870,0.448659,0.335079,
155,0.315624,0.421637,0.213974,
156,0.286643,0.401074,0.364444,
157,0.275208,0.427553,0.298561,
158,0.277778,0.425797,0.283465,
160,0.304560,0.379299,0.328185,
162,0.249841,0.419288,0.268382,
163,0.292929,0.420917,0.267281,
164,0.266333,0.500810,0.202749,
165,0.266076,0.372678,0.279070,
166,0.164576,0.457856,0.274436,
167,0.277778,0.485674,0.180000,
168,0.334359,0.763698,0.155172,
169,0.249841,0.386155,0.309160,
170,0.340176,0.416868,0.288618,
171,0.227273,0.344778,0.282178,
172,0.270833,0.350450,0.352518,
173,0.232143,0.399390,0.336100,
174,0.305672,0.408148,0.250965,
175,0.285975,0.416401,0.291667,
176,0.327392,0.481216,0.345178,
178,0.181211,0.519308,0.454545,
180,0.201379,0.320755,0.510526,
181,0.296297,0.384017,0.200000,
182,0.300257,0.396724,0.334928,
183,0.258621,0.414167,0.429268,
184,0.266667,0.412902,0.383929,
185,0.275862,0.363818,0.304000,
186,0.266519,0.383435,0.322957,
187,0.309609,0.400737,0.344828,
188,0.333979,0.400737,0.352697,
189,0.249841,0.512913,0.316239,
190,0.208323,0.481086,0.315789,
191,0.241236,0.410280,0.507692,
192,0.139691,0.362366,0.284404,
193,0.266519,0.466272,0.511416,
194,0.160714,0.381693,0.295359,
195,0.300756,0.419172,0.415888,
196,0.266076,0.456245,0.409692,
198,0.274194,0.439605,0.451327,
199,0.284256,0.333077,0.405530,
202,0.218745,0.352966,0.492147,
203,0.243423,0.421751,0.337209,
204,0.170313,0.469031,0.368182,
205,0.209253,0.427303,0.469484,
206,0.258467,0.419172,0.429204,
