19,0.195454,0.602391,-0.374269,
20,0.270388,0.744940,-0.387464,
21,0.270376,0.594555,-0.099707,
22,0.292353,0.706059,-0.039216,
23,0.108990,0.542807,0.121094,
24,0.160000,0.627582,0.068345,
25,0.304507,0.741043,0.176080,
26,0.283481,0.580127,0.018237,
27,0.206725,0.560435,0.003040,
28,0.313381,0.723191,-0.108883,
29,0.204182,0.556656,-0.122807,
30,0.366074,0.706276,-0.325069,
31,0.195302,0.563106,-0.327586,
32,0.200999,0.501500,-0.317365,
33,0.197587,0.640184,-0.301449,
34,0.209050,0.682638,-0.210084,
35,0.278533,0.592638,0.003226,
36,0.240181,0.854011,0.152672,
38,0.070167,0.487305,0.325843,
39,0.158464,0.688940,0.540816,
40,0.206928,0.613308,0.181507,
41,0.309326,0.601567,0.105882,
42,0.389277,0.765858,-0.063325,
43,0.353573,0.689831,-0.037249,
44,0.189399,0.472621,0.034247,
45,0.250000,0.607692,0.115242,
46,0.229248,0.588712,0.110320,
47,0.250626,0.637444,0.089404,
48,0.148148,0.701574,0.190164,
49,0.293610,1.069238,0.105572,
50,0.316667,0.681861,0.144737,
51,0.399043,0.782452,-0.129442,
52,0.191040,1.187110,-0.064426,
53,0.252771,0.688854,-0.031847,
54,0.317854,0.360220,0.107143,
55,0.300286,0.718727,0.015773,
57,0.203608,0.516723,0.038194,
58,0.258472,0.455961,0.044218,
59,0.296960,0.565902,0.025157,
60,0.134959,0.534139,0.045161,
61,0.239369,0.561588,0.025397,
62,0.300912,1.056888,0.056122,
63,0.265185,1.237678,-0.030806,
64,0.283454,0.642727,0.058480,
65,0.272243,0.405420,0.126246,
66,0.175002,0.448268,0.003195,
67,0.197297,0.455988,0.027523,
68,0.293695,0.752537,-0.088146,
69,0.312358,0.563874,-0.095522,
70,0.268814,0.546139,-0.029508,
71,0.262143,0.501989,0.084639,
72,0.232529,0.515246,0.059016,
73,0.207783,0.554279,0.039634,
74,0.348358,0.534000,0.098592,
76,0.201980,0.437222,0.061594,
77,0.297029,0.513707,0.088339,
78,0.250847,0.500000,0.080000,
79,0.208772,0.456931,0.147410,
80,0.107176,0.519454,0.132000,
81,0.326661,0.533132,0.024221,
82,0.229743,0.527695,0.108844,
83,0.133461,0.410608,0.039370,
84,0.282617,0.546459,0.104317,
85,0.340557,0.515248,0.036101,
86,0.239130,0.541245,0.064516,
87,0.136973,0.501721,0.173729,
88,0.189563,0.487472,0.095941,
89,0.170337,0.532032,0.117925,
90,0.171203,0.590313,0.198381,
91,0.190261,0.439047,0.202765,
92,0.227038,0.486891,0.048583,
93,0.295455,0.573979,0.014286,
0,0.277092,0.505240,0.028736,
1,0.309191,0.540612,0.136778,
2,0.334505,0.674299,0.082353,
3,0.241543,0.599444,0.087349,
4,0.282791,0.553621,0.093656,
5,0.274469,0.612420,0.018072,
6,0.232495,0.574230,0.026087,
7,0.223659,0.550853,-0.044077,
8,0.167146,0.668942,-0.100865,
9,0.222360,0.575444,-0.167598,
10,0.268110,0.642131,-0.053371,
11,0.241543,0.570395,0.090625,
12,0.218719,0.457759,0.200893,
13,0.221521,0.487789,0.231579,
14,0.240972,0.554157,0.080597,
15,0.350733,0.665112,0.061584,
16,0.250970,0.600714,-0.044568,
17,0.212534,0.596608,-0.035616,
18,0.166511,0.568278,-0.081395,
56,0.232189,0.833973,-0.026163,
75,0.280000,0.563836,0.024096,
94,0.279108,0.540346,-0.013793,
113,0.262284,0.509902,-0.294461,
132,0.139691,0.514099,0.236515,
151,0.212275,0.417217,0.160338,
170,0.129630,0.574221,0.206767,
95,0.184302,0.559695,0.143345,
96,0.185336,0.545379,0.064725,
97,0.266529,0.607074,-0.024316,
98,0.281405,0.479301,-0.063401,
99,0.356131,0.542326,-0.213018,
100,0.326758,0.587433,-0.295977,
101,0.294733,0.522545,-0.311111,
102,0.328699,0.531806,-0.313158,
103,0.391538,0.613533,-0.276139,
104,0.401538,0.549756,-0.227273,
105,0.328457,0.634648,-0.077810,
106,0.298624,0.554351,-0.132132,
107,0.284012,0.545491,-0.192547,
108,0.213221,0.528977,-0.251515,
109,0.255281,0.512657,-0.202346,
110,0.254240,0.520259,-0.337278,
111,0.206725,0.556277,-0.336283,
112,0.214257,0.539134,-0.320588,
114,0.363660,0.536067,-0.157459,
115,0.341862,0.630765,0.041420,
116,0.104075,0.464703,0.513661,
118,0.091742,0.589809,0.302222,
119,0.288296,0.563110,0.194444,
120,0.180278,0.599315,0.143791,
121,0.223659,0.583581,0.135922,
122,0.241543,0.589199,0.075075,
123,0.219684,0.522515,0.057508,
124,0.200816,0.577479,0.035032,
125,0.178196,0.570798,0.009346,
126,0.162866,0.490072,0.003106,
127,0.189332,0.585294,-0.039877,
128,0.198956,0.591054,0.017964,
129,0.218109,0.547773,0.042169,
130,0.287135,0.688468,0.083582,
131,0.185058,0.617231,0.210332,
133,0.179856,0.712619,0.211382,
134,0.197668,0.604572,0.177474,
135,0.228360,0.658708,0.066879,
136,0.239157,0.620766,0.027439,
137,0.180278,0.556009,0.026786,
138,0.156690,0.604350,0.043887,
139,0.305719,0.608978,-0.048851,
140,0.176701,0.651618,-0.097059,
141,0.206478,0.647607,-0.161290,
142,0.165786,0.555969,-0.205279,
143,0.292653,0.534077,-0.378151,
144,0.233482,0.598641,-0.285714,
145,0.195868,0.577197,-0.050746,
146,0.204834,0.528677,0.436000,
147,0.255910,0.542907,0.356000,
148,0.183858,0.427350,0.195572,
149,0.260290,0.548848,0.088737,
150,0.235292,0.549392,0.140940,
152,0.096404,0.522993,0.198381,
153,0.241283,0.543155,0.184549,
154,0.217186,0.585403,0.076364,
155,0.239130,0.518760,-0.010601,
156,0.199840,0.486797,0.003367,
157,0.281546,0.505282,0.013937,
158,0.154397,0.659555,0.081911,
159,0.197488,0.598108,0.160839,
160,0.374532,0.437143,0.036630,
161,0.213320,0.537773,0.121339,
162,0.327323,0.492775,0.136364,
163,0.248121,0.547952,0.025974,
164,0.261320,0.701600,-0.006390,
165,0.306533,0.568268,-0.008929,
166,0.297206,0.615077,-0.091954,
167,0.252007,0.677834,-0.172205,
168,0.217758,0.581189,-0.256024,
169,0.211531,0.524927,-0.295820,
171,0.224005,0.577487,0.350000,
172,0.208323,0.493083,0.305455,
173,0.185950,0.522125,0.354086,
174,0.101804,0.449723,0.252212,
175,0.156208,0.472607,0.173913,
176,0.133264,0.536688,0.057851,
177,0.188426,0.485481,0.037453,
178,0.268742,0.431839,-0.019608,
179,0.257529,0.593621,0.083333,
180,0.300000,1.245986,0.081579,
181,0.280000,1.006227,0.035256,
182,0.293147,0.815725,-0.055710,
183,0.323201,1.174874,-0.069519,
184,0.247388,1.075568,-0.046272,
185,0.292343,0.485796,0.024024,
186,0.263213,0.500289,-0.009346,
187,0.193836,0.586106,0.065089,
188,0.178134,0.549196,0.073846,
189,0.209483,0.560759,0.021472,
190,0.274469,0.560370,0.033033,
191,0.230327,0.547519,-0.015015,
192,0.252227,0.587220,-0.009231,
193,0.262143,0.509675,-0.099099,
194,0.258056,0.519272,-0.046440,
